0	0	1	18
0	0	1	18
0	0	1	18
1	1	1	2
0	1	1	1
0	0	1	14
1	1	1	1
0	0	1	58
0	0	1	18
0	0	1	58
1	1	1	1
0	0	1	18
0	1	1	1
0	1	1	1
1	1	1	1
0	0	1	18
0	0	1	58
0	0	1	58
1	1	1	1
0	0	1	3
0	0	1	12
0	1	1	4
1	1	1	1
0	1	1	4
0	0	1	15
0	1	1	1
1	1	1	1
0	0	1	15
0	1	1	1
0	1	1	4
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	0	1	18
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	0	1	15
0	0	1	15
0	0	1	21
1	1	1	1
0	0	1	18
0	0	1	18
0	0	1	18
1	1	1	1
0	0	1	18
0	0	1	18
0	0	1	18
1	1	1	1
0	0	1	18
0	0	1	18
0	0	1	18
1	1	1	1
0	0	1	18
0	0	1	18
0	0	1	18
1	1	1	1
0	1	1	1
0	1	1	1
0	0	1	58
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	0	1	18
0	0	1	3
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
1	1	1	5
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
1	1	1	2
0	1	1	1
0	1	1	1
1	2	1	24
0	1	1	1
1	2	1	7
0	1	1	1
1	2	1	8
1	0	1	5
0	1	1	1
1	0	1	5
0	1	1	1
1	0	1	5
0	1	1	1
1	0	1	5
0	1	1	1
1	0	1	5
0	1	1	1
1	0	1	5
0	1	1	1
1	0	1	5
