0	1	1	3
0	1	1	3
1	2	1	24
1	2	1	7
1	2	1	8
0	1	2	7
0	1	2	7
0	2	1	1
0	1	1	8
0	1	1	8
0	1	2	44
0	1	2	44
0	1	1	8
0	1	2	7
0	1	1	3
0	1	1	3
0	1	2	44
0	1	2	44
0	1	1	2
0	1	2	44
0	1	2	44
0	1	2	44
0	1	2	44
0	1	1	3
0	1	1	8
0	1	1	3
0	1	1	8
0	1	1	3
0	1	1	8
0	1	1	2
0	1	1	2
0	2	1	1
0	2	1	1
0	2	1	1
0	2	1	1
0	1	1	7
0	1	1	2
0	1	1	7
0	1	1	3
0	1	1	2
0	2	1	1
0	2	1	1
0	1	2	7
0	1	2	7
0	2	1	38
0	2	1	38
0	2	1	38
0	2	1	38
0	2	1	38
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	1
0	2	1	38
0	2	1	38
0	2	1	38
0	1	2	7
0	1	1	2
0	1	2	4
0	1	2	44
0	1	1	5
0	1	1	1
0	1	1	1
0	2	1	1
0	2	1	1
0	2	1	1
0	1	2	7
0	2	1	1
0	2	1	1
0	2	1	1
0	1	2	4
0	1	2	4
0	1	2	4
0	1	1	6
0	1	1	7
0	1	2	7
0	2	1	1
0	2	1	1
0	1	1	1
0	1	1	1
0	1	2	4
2	1	1	1
2	1	1	1
2	1	1	1
3	1	1	8
3	1	1	8
3	1	1	8
3	1	1	8
3	1	1	2
3	1	1	2
3	1	1	2
3	1	1	8
3	1	1	8
3	1	1	8
3	1	2	4
3	1	2	4
3	1	2	4
