2	1	1	3
2	1	1	3
0	2	1	24
0	2	1	7
0	2	1	8
2	1	2	7
2	1	2	7
2	2	1	1
2	1	1	8
2	1	1	8
2	1	2	44
2	1	2	44
2	1	1	8
2	1	2	7
2	1	1	3
2	1	1	3
2	1	2	44
2	1	2	44
2	1	1	2
2	1	2	44
2	1	2	44
2	1	2	44
2	1	2	44
2	1	1	3
2	1	1	8
2	1	1	3
2	1	1	8
2	1	1	3
2	1	1	8
2	1	1	2
2	1	1	2
2	2	1	1
2	2	1	1
2	2	1	1
2	2	1	1
2	1	1	7
2	1	1	2
2	1	1	7
2	1	1	3
2	1	1	2
2	2	1	1
2	2	1	1
2	1	2	7
2	1	2	7
2	2	1	38
2	2	1	38
2	2	1	38
2	2	1	38
2	2	1	38
2	1	1	1
2	1	1	1
2	1	1	1
2	1	1	1
2	1	1	1
2	1	1	1
2	1	1	1
2	2	1	38
2	2	1	38
2	2	1	38
2	1	2	7
2	1	1	2
2	1	2	4
2	1	2	44
2	1	1	5
2	1	1	1
2	1	1	1
2	2	1	1
2	2	1	1
2	2	1	1
2	1	2	7
2	2	1	1
2	2	1	1
2	2	1	1
2	1	2	4
2	1	2	4
2	1	2	4
2	1	1	6
2	1	1	7
2	1	2	7
2	2	1	1
2	2	1	1
2	1	1	1
2	1	1	1
2	1	2	4
0	1	1	1
0	1	1	1
0	1	1	1
0	1	1	8
0	1	1	8
0	1	1	8
0	1	1	8
0	1	1	2
0	1	1	2
0	1	1	2
0	1	1	8
0	1	1	8
0	1	1	8
0	1	2	4
0	1	2	4
0	1	2	4
