1	0	1	13
1	0	2	27
1	0	1	9
1	1	1	9
1	2	1	7
1	0	1	6
1	2	1	12
1	3	2	25
1	3	1	3
2	1	3	25
3	4	1	18
3	3	1	8
3	4	1	7
3	2	2	23
3	0	1	3
3	3	1	17
3	1	2	11
3	4	1	17
3	4	1	11
3	0	2	19
3	4	1	11
0	3	3	24
0	3	1	9
0	2	1	5
0	4	1	2
0	0	2	12
2	1	2	20
4	0	1	12
4	2	1	4
4	1	2	15
4	2	1	7
4	2	1	4
4	4	1	12
4	2	1	9
4	1	1	5
4	2	1	7
4	3	1	18
4	1	2	14
4	0	1	7
0	1	2	21
0	0	1	1
2	1	2	15
2	4	3	18
2	0	1	1
2	0	2	12
2	2	2	29
2	2	1	12
2	4	1	6
2	2	2	14
4	4	1	7
4	4	1	21
4	4	1	4
4	4	2	25
4	0	1	4
4	3	2	32
4	1	2	18
4	3	3	23
4	1	1	5
4	2	3	29
4	2	1	17
4	3	2	37
4	0	1	16
4	2	1	3
4	1	1	4
4	3	2	6
4	0	1	6
4	2	1	8
0	1	1	10
0	3	2	8
2	1	1	4
2	2	1	2
2	2	3	31
3	0	1	11
3	2	1	7
4	1	1	9
4	2	1	1
1	2	1	5
2	4	1	8
2	3	1	12
2	0	1	4
2	4	2	30
3	2	3	28
3	0	2	10
3	4	1	4
4	3	2	20
4	0	1	11
4	3	1	15
1	2	1	14
1	3	1	17
1	0	2	17
1	1	1	4
1	2	2	14
1	3	1	5
1	0	1	10
1	2	1	7
1	4	2	10
1	4	1	12
1	0	1	2
2	3	1	4
3	2	4	43
