2	3	2	9
4	4	1	3
4	0	1	4
4	1	2	17
2	4	2	16
4	1	3	17
0	0	2	15
2	4	2	28
3	0	1	7
4	1	1	14
4	0	1	3
4	2	3	35
1	4	2	9
0	3	1	10
1	1	1	13
0	1	1	5
3	4	1	5
2	2	1	7
1	3	2	23
1	3	2	21
3	1	1	6
3	1	1	13
0	0	2	14
3	0	1	13
2	0	2	20
4	4	1	13
4	1	1	5
2	4	1	19
3	3	1	3
2	0	1	4
2	3	2	11
1	2	1	12
0	2	2	20
3	0	2	16
0	3	2	12
0	2	2	18
3	1	1	7
2	4	3	30
3	1	2	19
1	2	1	4
4	2	1	15
2	3	1	10
3	0	2	21
2	0	1	8
4	0	1	5
3	1	1	10
0	3	2	25
4	2	1	17
4	0	1	8
3	0	1	9
1	4	1	9
0	1	1	2
1	3	2	21
0	3	2	23
1	4	3	29
1	3	3	37
4	4	2	11
4	4	1	16
1	2	1	11
0	0	2	12
2	2	2	21
3	0	1	3
0	2	1	12
1	4	2	21
0	2	1	11
0	2	1	4
3	0	1	4
1	4	2	22
2	2	1	11
0	0	1	10
1	4	1	5
2	2	1	7
2	2	3	42
1	1	2	13
1	1	1	5
1	2	4	29
0	0	3	31
2	4	1	9
2	4	1	9
3	0	1	1
3	0	1	4
3	1	1	10
0	2	2	16
4	4	1	7
3	3	2	22
2	0	1	9
0	3	1	12
2	2	1	3
1	3	1	19
1	4	1	4
3	1	1	9
4	2	1	14
1	1	1	16
1	1	1	10
2	3	2	25
2	0	2	25
3	3	3	35
3	3	1	4
0	3	1	17
0	3	3	32
0	0	1	5
0	0	2	13
4	0	1	5
4	4	1	3
2	3	1	17
0	3	2	19
2	4	2	8
0	1	2	24
0	3	1	12
0	2	1	4
3	4	1	13
4	0	2	11
2	0	1	7
3	3	2	25
2	2	2	13
1	2	2	25
1	2	2	21
2	3	1	10
3	0	2	14
3	3	2	18
0	1	2	14
0	0	2	26
2	2	2	21
3	3	1	3
3	4	1	3
2	2	2	15
0	2	3	28
3	4	1	4
3	4	1	2
2	0	1	9
2	4	1	13
4	0	1	9
3	3	3	35
2	0	1	10
2	2	1	8
4	1	1	11
2	0	2	19
2	4	1	10
2	3	1	16
3	3	1	7
2	3	1	6
4	4	3	23
3	4	1	13
2	0	1	13
0	3	2	14
3	0	3	33
4	1	1	7
0	1	1	14
4	2	1	13
3	3	1	7
3	1	1	6
1	4	1	2
0	2	2	19
1	2	2	27
0	1	3	26
1	4	2	28
3	1	1	12
4	4	1	9
0	2	2	12
3	4	2	25
2	0	2	14
3	1	1	12
4	1	1	14
4	2	1	10
1	3	1	5
0	1	1	8
0	1	1	12
1	1	1	5
4	1	1	12
4	4	1	5
2	0	3	25
2	3	2	13
0	3	1	6
4	4	1	12
1	2	3	24
3	3	2	15
2	4	1	6
3	1	1	3
2	2	1	10
0	0	1	6
4	1	1	9
3	0	1	8
3	0	1	1
0	1	2	15
0	1	2	13
1	2	1	5
0	1	1	15
1	4	2	25
0	0	1	11
0	2	1	2
1	1	1	16
4	1	1	2
4	0	3	30
4	4	2	31
1	1	1	1
4	4	1	4
3	0	2	9
1	4	2	18
1	1	1	7
3	1	2	21
4	4	2	12
3	3	1	8
1	1	2	16
0	0	1	10
3	0	1	13
2	4	2	11
2	0	1	17
1	1	1	10
4	1	1	4
1	4	1	11
2	0	1	8
4	2	2	11
0	2	2	13
2	3	1	11
3	4	1	6
2	3	1	3
0	3	2	16
2	0	2	17
0	3	1	3
3	3	1	4
0	3	1	7
2	2	1	18
4	4	2	21
4	1	1	7
2	4	3	30
0	2	1	10
2	2	1	15
3	0	1	19
3	1	2	23
1	2	1	13
0	3	2	25
4	4	1	2
3	0	1	5
2	4	1	2
3	4	3	34
1	4	2	26
0	0	1	10
0	3	2	15
4	4	1	2
2	2	1	11
2	0	2	21
4	4	1	4
3	0	2	20
3	3	1	13
2	2	1	6
2	0	3	35
3	3	1	10
0	3	2	19
4	0	2	12
4	4	1	10
3	3	2	25
0	0	1	11
3	1	1	8
0	1	1	7
2	0	1	7
2	0	1	6
1	2	2	10
3	0	1	5
2	4	1	7
0	2	2	23
4	1	1	2
4	0	3	20
3	0	1	4
1	4	1	6
0	2	1	5
0	1	1	13
1	1	1	10
3	1	2	11
1	2	1	2
4	4	2	21
2	0	1	21
0	3	1	10
2	3	1	7
3	4	1	12
3	0	2	12
1	3	2	14
2	3	2	29
1	2	1	13
0	3	2	16
2	0	1	8
1	3	1	5
3	1	1	4
0	0	1	13
0	0	1	14
0	2	1	12
2	0	3	17
1	3	2	20
2	2	2	28
2	2	1	16
0	3	2	19
2	4	1	11
4	0	1	6
1	1	2	20
2	0	2	8
3	0	3	24
2	0	2	25
3	0	1	10
0	3	1	2
0	3	1	6
2	0	3	17
1	2	1	9
1	4	1	2
2	2	2	10
1	1	1	6
4	1	3	38
1	3	2	16
2	4	1	4
1	3	2	13
2	0	1	3
4	0	1	18
3	3	3	19
1	1	1	6
3	1	2	12
3	4	1	12
4	1	2	18
2	0	1	1
1	4	1	13
1	3	1	5
4	2	2	16
2	4	2	25
2	3	2	31
4	0	1	14
2	4	2	6
2	0	2	15
2	2	2	20
3	4	1	15
4	1	2	14
4	0	2	21
0	2	1	7
1	4	1	7
0	1	1	6
2	0	3	34
1	4	1	5
3	0	2	21
4	4	2	16
0	1	1	19
0	1	2	9
1	1	1	10
1	3	1	18
1	2	2	7
3	0	2	17
0	2	1	9
2	0	1	8
1	1	1	13
2	3	1	9
4	4	2	21
2	3	1	4
2	4	1	19
3	0	2	17
1	3	3	24
4	1	1	9
1	1	1	17
0	1	2	22
0	1	2	21
1	4	3	32
0	1	1	4
0	1	3	16
3	4	2	16
4	1	1	6
0	3	1	4
4	4	2	26
3	4	1	4
2	0	2	28
1	4	1	3
2	4	1	5
1	2	2	28
1	1	1	8
3	4	2	12
0	1	1	5
1	2	2	22
3	4	1	3
4	1	1	12
0	0	2	13
0	1	1	7
0	1	1	11
3	1	2	20
1	3	1	16
2	3	1	8
1	3	1	18
0	1	1	4
2	4	1	9
4	1	1	19
2	3	2	20
1	1	1	8
4	0	3	30
0	2	1	10
4	4	2	15
1	4	1	13
4	4	3	37
2	3	1	7
2	0	2	30
4	0	1	10
0	0	1	3
1	1	1	11
2	4	1	14
0	2	4	31
1	2	2	19
4	0	1	3
2	3	2	34
3	0	2	11
0	0	2	13
2	4	1	10
1	2	1	13
4	0	1	14
3	0	1	4
0	0	1	19
2	4	1	9
1	1	1	7
3	4	1	7
4	0	1	8
2	2	3	23
2	0	1	21
1	3	1	10
1	3	1	8
4	4	2	16
4	0	2	14
4	4	1	4
3	1	1	7
0	1	1	9
2	2	2	7
3	0	2	15
0	0	1	11
2	2	2	18
2	4	1	14
0	3	1	3
1	4	2	17
0	1	1	4
2	3	1	3
4	2	2	32
1	2	1	16
2	4	1	4
3	4	1	15
3	1	2	15
3	0	2	21
2	4	2	21
2	2	1	9
1	2	1	3
4	0	1	3
0	1	1	5
4	1	1	10
0	1	3	17
3	4	1	11
0	2	2	24
3	3	1	9
0	0	1	13
4	4	1	6
1	4	1	4
3	4	1	8
1	2	2	19
4	0	4	47
3	1	2	11
2	2	2	16
1	1	3	32
2	3	2	30
2	3	1	11
4	1	2	10
3	4	3	26
3	4	3	37
4	0	1	3
4	1	2	27
0	1	1	12
0	3	1	19
2	3	1	8
1	4	1	8
2	0	1	3
3	4	1	7
4	1	1	9
1	1	1	10
4	1	1	8
4	2	2	28
4	2	1	10
3	1	1	7
0	2	1	4
0	3	1	9
1	3	1	6
2	0	1	9
1	3	1	8
4	1	2	32
1	1	1	12
3	1	2	21
0	0	4	36
3	1	1	17
4	2	1	12
1	4	3	16
2	4	2	13
2	0	1	13
4	2	1	14
0	1	2	14
1	1	1	6
2	2	1	3
1	4	1	12
4	4	1	15
0	3	4	42
2	4	2	11
3	4	1	12
3	1	1	4
1	4	1	9
0	3	1	5
4	0	2	26
3	1	2	26
0	1	1	7
2	4	1	2
1	1	1	20
0	0	3	23
4	0	2	25
0	0	2	19
1	4	1	11
2	3	2	27
2	3	1	4
1	1	1	11
2	0	3	25
3	3	2	15
2	0	1	13
2	3	2	18
3	4	1	21
3	1	1	14
0	0	1	17
3	3	1	12
4	4	2	12
0	2	1	11
0	2	1	18
4	1	1	15
3	1	1	20
2	0	1	6
2	2	1	13
2	3	1	17
1	3	2	15
4	4	1	13
2	2	2	16
1	4	1	4
0	3	1	3
1	4	1	14
0	0	2	21
0	1	1	18
0	1	2	14
2	0	1	3
0	1	1	11
2	2	1	8
1	2	1	13
1	4	3	31
1	2	2	19
2	3	1	11
2	2	1	5
2	4	1	9
2	0	1	9
4	4	1	17
3	0	1	11
2	4	1	18
0	1	1	3
2	0	1	3
3	4	3	38
2	2	1	7
4	2	1	21
0	2	1	5
2	3	2	23
3	1	1	9
2	2	4	43
3	4	3	23
1	4	1	3
1	2	2	11
1	3	2	23
2	3	1	6
3	3	1	3
3	4	1	12
1	2	1	6
1	2	2	24
1	1	1	10
4	4	1	15
4	4	1	9
1	3	2	15
2	0	1	1
2	2	1	16
1	3	1	2
2	2	3	34
3	4	2	19
2	2	1	18
0	2	1	6
1	3	2	16
2	0	3	30
0	1	1	11
4	0	2	26
2	3	1	18
1	4	1	18
0	3	1	10
4	4	1	4
4	4	2	21
3	3	2	12
2	0	1	2
2	4	2	22
2	2	1	9
2	2	1	3
2	4	1	2
1	3	1	15
2	2	3	36
1	4	4	35
1	2	1	9
3	0	1	11
2	0	2	11
2	4	1	2
1	4	2	19
0	0	1	14
1	2	1	11
4	4	1	13
1	3	2	15
1	4	2	26
2	2	2	15
2	2	3	17
0	1	1	12
0	1	1	3
1	3	2	20
0	0	1	11
0	0	3	35
2	3	1	4
0	2	1	6
2	3	1	7
4	0	2	14
3	1	1	15
1	1	1	4
3	0	2	25
4	2	1	3
2	0	1	6
3	1	1	5
1	1	1	8
0	3	1	10
4	0	1	12
0	0	1	6
4	4	1	6
3	1	1	11
2	2	2	18
4	4	1	8
2	0	2	22
2	2	1	6
3	0	1	10
3	0	2	13
4	0	1	11
2	4	2	10
0	2	2	19
4	1	1	11
0	0	3	29
0	3	1	5
3	0	2	15
0	0	1	6
3	0	1	4
3	0	1	10
4	2	1	7
2	3	1	10
3	0	1	10
0	1	2	22
1	1	1	6
3	1	3	21
0	2	2	21
2	2	1	5
0	2	2	21
3	1	1	13
3	4	2	20
1	1	2	15
3	3	1	8
3	1	1	7
0	1	3	24
3	1	2	10
1	3	2	16
2	2	1	16
0	2	2	13
1	3	2	19
4	2	1	4
4	2	1	2
0	2	2	20
1	2	2	10
2	2	1	9
1	4	1	5
2	0	2	9
3	1	3	25
1	2	1	2
0	0	2	7
4	0	1	13
0	3	1	10
0	0	2	25
1	4	1	6
2	4	3	36
3	1	2	11
3	4	1	10
1	2	1	3
0	1	1	14
4	2	3	39
0	3	2	12
3	0	2	16
4	0	1	2
2	4	3	29
0	1	1	3
3	0	2	25
0	1	2	8
0	2	1	20
3	0	1	8
0	2	3	20
0	2	1	11
2	0	2	12
3	1	1	4
1	1	2	25
3	1	1	6
1	3	2	28
2	2	1	3
0	2	2	15
2	4	1	16
3	3	3	33
2	4	1	4
4	2	1	6
3	0	1	5
4	4	1	3
1	2	1	1
3	0	2	37
1	1	1	17
2	2	1	2
3	3	2	24
0	0	1	7
0	3	1	5
3	3	1	7
4	1	2	17
0	3	2	16
3	3	1	15
3	4	1	7
4	0	1	8
2	4	1	4
1	4	2	11
3	4	1	9
4	2	1	3
2	3	2	14
1	2	2	16
0	2	2	19
1	4	2	31
0	0	2	18
3	4	1	23
2	3	2	21
3	4	1	6
2	2	2	16
1	2	1	12
0	3	2	19
2	3	3	34
2	4	1	5
1	2	1	11
0	1	1	16
1	2	1	9
3	1	1	8
2	0	2	17
3	4	2	22
2	4	1	2
3	3	2	22
2	3	2	17
3	3	1	12
0	0	1	11
2	4	1	10
2	0	1	7
0	3	1	11
2	3	1	13
3	3	1	5
1	3	1	10
4	1	2	22
0	3	2	21
3	3	1	5
1	2	1	5
1	2	1	5
1	2	1	16
2	3	2	15
1	3	1	14
1	1	1	12
0	3	2	10
2	4	3	21
0	1	1	12
2	2	1	5
4	1	2	16
3	0	1	7
3	3	1	10
3	4	3	36
2	2	2	15
2	0	1	5
1	1	1	14
